antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Komputer', 'Printer'})","frozenset({'Lampu Penerangan', 'Air Conditioner'})",0.017027863777089782,0.46439628482972134,0.010835913312693499,0.6363636363636365,1.3703030303030306,1.0,0.002928236636026418,1.4729102167182666,0.2749156355455569,0.023026315789473686,0.32107199159222305,0.3298484848484849
frozenset({'Proyektor'}),frozenset({'Air Conditioner'}),0.010835913312693499,0.781733746130031,0.010835913312693499,1.0,1.2792079207920792,1.0,0.002365114206021337,inf,0.2206572769953052,0.013861386138613862,1.0,0.5069306930693069
"frozenset({'Kabel Roll', 'Printer'})",frozenset({'Air Conditioner'}),0.02321981424148607,0.781733746130031,0.018575851393188854,0.7999999999999999,1.0233663366336632,1.0,0.00042413902174850623,1.0913312693498447,0.02337559429477016,0.023622047244094484,0.0836879432624109,0.41188118811881186
"frozenset({'Kabel Roll', 'Lampu Penerangan', 'Printer'})",frozenset({'Air Conditioner'}),0.01238390092879257,0.781733746130031,0.010835913312693499,0.875,1.1193069306930692,1.0,0.0011550000479253128,1.746130030959752,0.10792655620241824,0.01383399209486166,0.427304964539007,0.44443069306930694
frozenset({'Stop Kontak'}),frozenset({'Air Conditioner'}),0.13003095975232198,0.781733746130031,0.1021671826625387,0.7857142857142857,1.005091937765205,1.0,0.0005175933824727447,1.0185758513931886,0.005823358136525286,0.12619502868068833,0.018237082066869078,0.4582036775106082
"frozenset({'Kabel Roll', 'Stop Kontak'})",frozenset({'Air Conditioner'}),0.02476780185758514,0.781733746130031,0.020123839009287926,0.8125,1.0393564356435643,1.0,0.0007620124797515539,1.1640866873065014,0.03882783882783876,0.025590551181102362,0.1409574468085105,0.4191212871287129
frozenset({'Jaringan Listrik'}),frozenset({'Lampu Penerangan'}),0.02631578947368421,0.6114551083591331,0.017027863777089782,0.6470588235294118,1.058227848101266,1.0,0.0009369398729020713,1.1008771929824563,0.056511056511056625,0.027431421446384042,0.09163346613545836,0.3374534623976173
frozenset({'Kipas Angin'}),frozenset({'Air Conditioner'}),0.02321981424148607,0.781733746130031,0.018575851393188854,0.7999999999999999,1.0233663366336632,1.0,0.00042413902174850623,1.0913312693498447,0.02337559429477016,0.023622047244094484,0.0836879432624109,0.41188118811881186
frozenset({'Mcb'}),frozenset({'Lampu Penerangan'}),0.01238390092879257,0.6114551083591331,0.010835913312693499,0.875,1.4310126582278482,1.0,0.003263713828369869,3.1083591331269353,0.3049708911777878,0.01767676767676768,0.6782868525896415,0.4463607594936709
frozenset({'Saklar'}),frozenset({'Lampu Penerangan'}),0.021671826625386997,0.6114551083591331,0.01393188854489164,0.6428571428571428,1.0513562386980109,1.0,0.0006805394473252888,1.0879256965944273,0.04992967651195503,0.022500000000000003,0.0808195788275469,0.33282097649186254
"frozenset({'Saklar', 'Lampu Penerangan'})",frozenset({'Air Conditioner'}),0.01393188854489164,0.781733746130031,0.01238390092879257,0.888888888888889,1.137073707370737,1.0,0.0014928735059283622,1.964396284829722,0.12225274725274733,0.015810276679841896,0.4909377462568954,0.4523652365236524
"frozenset({'Saklar', 'Air Conditioner'})",frozenset({'Lampu Penerangan'}),0.01393188854489164,0.6114551083591331,0.01238390092879257,0.888888888888889,1.4537271448663855,1.0,0.0038651765089284876,3.496904024767804,0.3165227629513345,0.020202020202020204,0.7140327578574592,0.4545710267229255
frozenset({'Saklar'}),"frozenset({'Lampu Penerangan', 'Air Conditioner'})",0.021671826625386997,0.46439628482972134,0.01238390092879257,0.5714285714285714,1.2304761904761905,1.0,0.0023195851584890126,1.2497420020639833,0.1914556962025318,0.026143790849673207,0.19983484723369116,0.299047619047619
frozenset({'Sound System'}),frozenset({'Air Conditioner'}),0.01393188854489164,0.781733746130031,0.01238390092879257,0.888888888888889,1.137073707370737,1.0,0.0014928735059283622,1.964396284829722,0.12225274725274733,0.015810276679841896,0.4909377462568954,0.4523652365236524
frozenset({'Jaringan Instalasi Listrik'}),frozenset({'Air Conditioner'}),0.020123839009287926,0.781733746130031,0.017027863777089782,0.8461538461538461,1.0824067022086823,1.0,0.0012963797218414792,1.4187306501547985,0.07769639523194008,0.02169625246548323,0.2951445717403163,0.433968012185834
frozenset({'Jaringan Instalasi Listrik'}),frozenset({'Lampu Penerangan'}),0.020123839009287926,0.6114551083591331,0.015479876160990712,0.7692307692307693,1.2580331061343721,1.0,0.0031750519989648136,1.683694530443757,0.20932069510268567,0.02512562814070352,0.40606803555010745,0.3972736124634859
"frozenset({'Lampu Penerangan', 'Jaringan Instalasi Listrik'})",frozenset({'Air Conditioner'}),0.015479876160990712,0.781733746130031,0.01393188854489164,0.8999999999999999,1.1512871287128712,1.0,0.001830746963931408,2.182662538699688,0.13347309573724658,0.017786561264822136,0.5418439716312052,0.4589108910891089
"frozenset({'Jaringan Instalasi Listrik', 'Air Conditioner'})",frozenset({'Lampu Penerangan'}),0.017027863777089782,0.6114551083591331,0.01393188854489164,0.8181818181818182,1.338089758342923,1.0,0.0035201142539466497,2.1369969040247687,0.25704286964129486,0.02267002518891688,0.5320536037667514,0.42048331415420026
frozenset({'Jaringan Instalasi Listrik'}),"frozenset({'Lampu Penerangan', 'Air Conditioner'})",0.020123839009287926,0.46439628482972134,0.01393188854489164,0.6923076923076923,1.4907692307692308,1.0,0.004586452472466907,1.7407120743034055,0.33596629805160605,0.029605263157894735,0.42552245442418857,0.36115384615384616
frozenset({'Pompa Air'}),frozenset({'Air Conditioner'}),0.02786377708978328,0.781733746130031,0.02321981424148607,0.8333333333333334,1.066006600660066,1.0,0.0014377593957576526,1.3095975232198143,0.06369426751592362,0.029527559055118113,0.23640661938534285,0.43151815181518155
