antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Sound System'}),frozenset({'Air Conditioner'}),0.015050167224080268,0.7558528428093646,0.013377926421404682,0.8888888888888888,1.1760078662733529,1.0,0.0020022147403272877,2.197324414715718,0.15195246179966032,0.017660044150110375,0.5449010654490104,0.4532940019665683
frozenset({'Jaringan Instalasi Listrik'}),frozenset({'Air Conditioner'}),0.021739130434782608,0.7558528428093646,0.01839464882943144,0.8461538461538463,1.1194690265486726,1.0,0.0019630652900974287,1.5869565217391313,0.10909090909090921,0.024229074889867842,0.36986301369863045,0.4352450646698435
frozenset({'Jaringan Instalasi Listrik'}),frozenset({'Lampu Penerangan'}),0.021739130434782608,0.6120401337792643,0.016722408026755852,0.7692307692307693,1.2568306010928962,1.0,0.0034171877272066303,1.6811594202898552,0.20888888888888885,0.027100271002710025,0.4051724137931035,0.398276586801177
"frozenset({'Lampu Penerangan', 'Jaringan Instalasi Listrik'})",frozenset({'Air Conditioner'}),0.016722408026755852,0.7558528428093646,0.015050167224080268,0.9,1.1907079646017698,1.0,0.00241048757843872,2.4414715719063547,0.16288737717309143,0.019867549668874173,0.5904109589041096,0.4599557522123894
"frozenset({'Jaringan Instalasi Listrik', 'Air Conditioner'})",frozenset({'Lampu Penerangan'}),0.01839464882943144,0.6120401337792643,0.015050167224080268,0.8181818181818181,1.336810730253353,1.0,0.003791903893692463,2.133779264214046,0.2566723452583758,0.024456521739130432,0.531347962382445,0.4213859910581222
frozenset({'Jaringan Instalasi Listrik'}),"frozenset({'Lampu Penerangan', 'Air Conditioner'})",0.021739130434782608,0.4414715719063545,0.015050167224080268,0.6923076923076923,1.5681818181818181,1.0,0.0054529591391595175,1.815217391304348,0.37037037037037035,0.033582089552238806,0.44910179640718556,0.3631993006993007
frozenset({'Pompa Air'}),frozenset({'Air Conditioner'}),0.030100334448160536,0.7558528428093646,0.023411371237458192,0.7777777777777777,1.0290068829891836,1.0,0.0006599478753034037,1.098662207357859,0.029064039408866794,0.030701754385964907,0.08980213089802071,0.4043756145526057
frozenset({'Instalasi Listrik'}),frozenset({'Lampu Penerangan'}),0.03511705685618729,0.6120401337792643,0.030100334448160536,0.8571428571428572,1.4004683840749415,1.0,0.00860728627196564,2.7157190635451514,0.2963604852686309,0.04878048780487805,0.6317733990147785,0.45316159250585486
frozenset({'Instalasi Listrik'}),frozenset({'Air Conditioner'}),0.03511705685618729,0.7558528428093646,0.026755852842809364,0.761904761904762,1.008006742520017,1.0,0.00021252558696211246,1.025418060200669,0.008232235701906333,0.0350109409190372,0.02478799739073719,0.39865149599662875
"frozenset({'Instalasi Listrik', 'Lampu Penerangan'})",frozenset({'Air Conditioner'}),0.030100334448160536,0.7558528428093646,0.023411371237458192,0.7777777777777777,1.0290068829891836,1.0,0.0006599478753034037,1.098662207357859,0.029064039408866794,0.030701754385964907,0.08980213089802071,0.4043756145526057
"frozenset({'Instalasi Listrik', 'Air Conditioner'})",frozenset({'Lampu Penerangan'}),0.026755852842809364,0.6120401337792643,0.023411371237458192,0.875,1.4296448087431692,1.0,0.00703571548416684,3.103678929765886,0.30878743249877255,0.03804347826086956,0.677801724137931,0.4566256830601093
frozenset({'Instalasi Listrik'}),"frozenset({'Lampu Penerangan', 'Air Conditioner'})",0.03511705685618729,0.4414715719063545,0.023411371237458192,0.6666666666666666,1.5101010101010102,1.0,0.007908188946432367,1.6755852842809364,0.3500866551126517,0.05166051660516605,0.403193612774451,0.3598484848484848
frozenset({'Mcb Trip'}),frozenset({'Air Conditioner'}),0.01839464882943144,0.7558528428093646,0.015050167224080268,0.8181818181818181,1.0824617860016088,1.0,0.0011465196138745627,1.3428093645484942,0.07760742002649992,0.019823788546255505,0.2552926525529261,0.41904666130329843
frozenset({'Mcb Trip'}),frozenset({'Lampu Penerangan'}),0.01839464882943144,0.6120401337792643,0.011705685618729096,0.6363636363636362,1.039741679085941,1.0,0.0004474222883412912,1.066889632107023,0.03893891457775593,0.018918918918918916,0.06269592476488989,0.3277446597118728
"frozenset({'Mcb Trip', 'Lampu Penerangan'})",frozenset({'Air Conditioner'}),0.011705685618729096,0.7558528428093646,0.010033444816053512,0.8571428571428572,1.1340075853350189,1.0,0.0011856690641044287,1.7090301003344486,0.11957134799774397,0.013245033112582781,0.4148727984344424,0.43520859671302153
"frozenset({'Mcb Trip', 'Air Conditioner'})",frozenset({'Lampu Penerangan'}),0.015050167224080268,0.6120401337792643,0.010033444816053512,0.6666666666666666,1.0892531876138432,1.0,0.0008221384548271274,1.163879598662207,0.08319185059422753,0.016260162601626015,0.14080459770114925,0.34153005464480873
frozenset({'Mcb Trip'}),"frozenset({'Lampu Penerangan', 'Air Conditioner'})",0.01839464882943144,0.4414715719063545,0.010033444816053512,0.5454545454545454,1.2355371900826446,1.0,0.0019127302826590312,1.2287625418060202,0.1942078364565588,0.02230483271375465,0.18617310832879688,0.28409090909090906
