antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Lampu Penerangan (Gedung Kuliah 6 ( Teknik Komputer ), Jurusan Teknik Komputer)'})","frozenset({'Kipas Angin (Gedung Kuliah 6 ( Teknik Komputer ), Jurusan Teknik Komputer)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Kipas Angin (Gedung Kuliah 6 ( Teknik Komputer ), Jurusan Teknik Komputer)'})","frozenset({'Lampu Penerangan (Gedung Kuliah 6 ( Teknik Komputer ), Jurusan Teknik Komputer)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Air Conditioner (Gedung Kuliah 6 ( Teknik Komputer ), Jurusan Teknik Komputer)'})","frozenset({'Kabel Roll (Gedung Kuliah 6 ( Teknik Komputer ), Jurusan Teknik Komputer)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Kabel Roll (Gedung Kuliah 6 ( Teknik Komputer ), Jurusan Teknik Komputer)'})","frozenset({'Air Conditioner (Gedung Kuliah 6 ( Teknik Komputer ), Jurusan Teknik Komputer)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Kabel Roll (Ruang Kelas R. 11 Lantai 3 Gedung Graha Pendidikan, Jurusan Teknik Kimia)'})","frozenset({'Air Conditioner (Ruang Kelas R. 11 Lantai 3 Gedung Graha Pendidikan, Jurusan Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Air Conditioner (Ruang Kelas R. 11 Lantai 3 Gedung Graha Pendidikan, Jurusan Teknik Kimia)'})","frozenset({'Kabel Roll (Ruang Kelas R. 11 Lantai 3 Gedung Graha Pendidikan, Jurusan Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Air Conditioner (Ruang Poliklinik, Kpa)'})","frozenset({'Lampu Penerangan (Ruang Poliklinik, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Lampu Penerangan (Ruang Poliklinik, Kpa)'})","frozenset({'Air Conditioner (Ruang Poliklinik, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Lampu Penerangan (Ruang Baca Gedung Pendidikan Lantai Satu, Perpustakaan Pusat Gedung Graha Pendidikan)'})","frozenset({'Air Conditioner (Ruang Baca Gedung Pendidikan Lantai Satu, Perpustakaan Pusat Gedung Graha Pendidikan)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Air Conditioner (Ruang Baca Gedung Pendidikan Lantai Satu, Perpustakaan Pusat Gedung Graha Pendidikan)'})","frozenset({'Lampu Penerangan (Ruang Baca Gedung Pendidikan Lantai Satu, Perpustakaan Pusat Gedung Graha Pendidikan)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
